Image,Flow,Sequence,Sequence_Index,Dino,GtMask
DAVIS17/JPEGImages/480p/elephant/00005.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/elephant/00005.flo,elephant,5,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/elephant/00005.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/elephant/00005.png
DAVIS17/JPEGImages/480p/elephant/00006.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/elephant/00006.flo,elephant,6,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/elephant/00006.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/elephant/00006.png
DAVIS17/JPEGImages/480p/elephant/00007.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/elephant/00007.flo,elephant,7,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/elephant/00007.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/elephant/00007.png
DAVIS17/JPEGImages/480p/elephant/00008.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/elephant/00008.flo,elephant,8,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/elephant/00008.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/elephant/00008.png
DAVIS17/JPEGImages/480p/elephant/00009.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/elephant/00009.flo,elephant,9,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/elephant/00009.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/elephant/00009.png
DAVIS17/JPEGImages/480p/elephant/00010.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/elephant/00010.flo,elephant,10,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/elephant/00010.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/elephant/00010.png
DAVIS17/JPEGImages/480p/elephant/00011.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/elephant/00011.flo,elephant,11,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/elephant/00011.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/elephant/00011.png
DAVIS17/JPEGImages/480p/elephant/00012.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/elephant/00012.flo,elephant,12,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/elephant/00012.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/elephant/00012.png
DAVIS17/JPEGImages/480p/elephant/00013.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/elephant/00013.flo,elephant,13,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/elephant/00013.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/elephant/00013.png
DAVIS17/JPEGImages/480p/elephant/00014.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/elephant/00014.flo,elephant,14,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/elephant/00014.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/elephant/00014.png
DAVIS17/JPEGImages/480p/elephant/00015.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/elephant/00015.flo,elephant,15,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/elephant/00015.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/elephant/00015.png
DAVIS17/JPEGImages/480p/elephant/00016.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/elephant/00016.flo,elephant,16,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/elephant/00016.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/elephant/00016.png
DAVIS17/JPEGImages/480p/elephant/00017.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/elephant/00017.flo,elephant,17,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/elephant/00017.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/elephant/00017.png
DAVIS17/JPEGImages/480p/elephant/00018.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/elephant/00018.flo,elephant,18,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/elephant/00018.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/elephant/00018.png
DAVIS17/JPEGImages/480p/elephant/00019.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/elephant/00019.flo,elephant,19,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/elephant/00019.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/elephant/00019.png
DAVIS17/JPEGImages/480p/elephant/00020.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/elephant/00020.flo,elephant,20,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/elephant/00020.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/elephant/00020.png
DAVIS17/JPEGImages/480p/elephant/00021.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/elephant/00021.flo,elephant,21,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/elephant/00021.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/elephant/00021.png
DAVIS17/JPEGImages/480p/elephant/00022.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/elephant/00022.flo,elephant,22,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/elephant/00022.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/elephant/00022.png
DAVIS17/JPEGImages/480p/elephant/00023.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/elephant/00023.flo,elephant,23,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/elephant/00023.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/elephant/00023.png
DAVIS17/JPEGImages/480p/elephant/00024.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/elephant/00024.flo,elephant,24,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/elephant/00024.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/elephant/00024.png
DAVIS17/JPEGImages/480p/elephant/00025.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/elephant/00025.flo,elephant,25,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/elephant/00025.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/elephant/00025.png
DAVIS17/JPEGImages/480p/elephant/00026.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/elephant/00026.flo,elephant,26,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/elephant/00026.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/elephant/00026.png
DAVIS17/JPEGImages/480p/elephant/00027.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/elephant/00027.flo,elephant,27,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/elephant/00027.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/elephant/00027.png
DAVIS17/JPEGImages/480p/elephant/00028.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/elephant/00028.flo,elephant,28,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/elephant/00028.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/elephant/00028.png
DAVIS17/JPEGImages/480p/elephant/00029.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/elephant/00029.flo,elephant,29,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/elephant/00029.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/elephant/00029.png
DAVIS17/JPEGImages/480p/elephant/00030.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/elephant/00030.flo,elephant,30,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/elephant/00030.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/elephant/00030.png
DAVIS17/JPEGImages/480p/elephant/00031.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/elephant/00031.flo,elephant,31,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/elephant/00031.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/elephant/00031.png
DAVIS17/JPEGImages/480p/elephant/00032.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/elephant/00032.flo,elephant,32,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/elephant/00032.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/elephant/00032.png
DAVIS17/JPEGImages/480p/elephant/00033.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/elephant/00033.flo,elephant,33,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/elephant/00033.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/elephant/00033.png
DAVIS17/JPEGImages/480p/elephant/00034.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/elephant/00034.flo,elephant,34,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/elephant/00034.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/elephant/00034.png
DAVIS17/JPEGImages/480p/elephant/00035.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/elephant/00035.flo,elephant,35,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/elephant/00035.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/elephant/00035.png
DAVIS17/JPEGImages/480p/elephant/00036.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/elephant/00036.flo,elephant,36,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/elephant/00036.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/elephant/00036.png
DAVIS17/JPEGImages/480p/elephant/00037.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/elephant/00037.flo,elephant,37,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/elephant/00037.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/elephant/00037.png
DAVIS17/JPEGImages/480p/elephant/00038.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/elephant/00038.flo,elephant,38,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/elephant/00038.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/elephant/00038.png
DAVIS17/JPEGImages/480p/elephant/00039.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/elephant/00039.flo,elephant,39,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/elephant/00039.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/elephant/00039.png
DAVIS17/JPEGImages/480p/elephant/00040.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/elephant/00040.flo,elephant,40,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/elephant/00040.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/elephant/00040.png
DAVIS17/JPEGImages/480p/elephant/00041.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/elephant/00041.flo,elephant,41,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/elephant/00041.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/elephant/00041.png
DAVIS17/JPEGImages/480p/elephant/00042.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/elephant/00042.flo,elephant,42,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/elephant/00042.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/elephant/00042.png
DAVIS17/JPEGImages/480p/elephant/00043.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/elephant/00043.flo,elephant,43,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/elephant/00043.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/elephant/00043.png
DAVIS17/JPEGImages/480p/elephant/00044.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/elephant/00044.flo,elephant,44,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/elephant/00044.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/elephant/00044.png
DAVIS17/JPEGImages/480p/elephant/00045.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/elephant/00045.flo,elephant,45,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/elephant/00045.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/elephant/00045.png
DAVIS17/JPEGImages/480p/elephant/00046.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/elephant/00046.flo,elephant,46,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/elephant/00046.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/elephant/00046.png
DAVIS17/JPEGImages/480p/elephant/00047.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/elephant/00047.flo,elephant,47,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/elephant/00047.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/elephant/00047.png
DAVIS17/JPEGImages/480p/elephant/00048.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/elephant/00048.flo,elephant,48,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/elephant/00048.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/elephant/00048.png
DAVIS17/JPEGImages/480p/elephant/00049.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/elephant/00049.flo,elephant,49,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/elephant/00049.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/elephant/00049.png
DAVIS17/JPEGImages/480p/elephant/00050.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/elephant/00050.flo,elephant,50,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/elephant/00050.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/elephant/00050.png
DAVIS17/JPEGImages/480p/elephant/00051.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/elephant/00051.flo,elephant,51,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/elephant/00051.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/elephant/00051.png
DAVIS17/JPEGImages/480p/elephant/00052.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/elephant/00052.flo,elephant,52,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/elephant/00052.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/elephant/00052.png
DAVIS17/JPEGImages/480p/elephant/00053.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/elephant/00053.flo,elephant,53,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/elephant/00053.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/elephant/00053.png
DAVIS17/JPEGImages/480p/elephant/00054.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/elephant/00054.flo,elephant,54,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/elephant/00054.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/elephant/00054.png
DAVIS17/JPEGImages/480p/elephant/00055.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/elephant/00055.flo,elephant,55,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/elephant/00055.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/elephant/00055.png
DAVIS17/JPEGImages/480p/elephant/00056.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/elephant/00056.flo,elephant,56,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/elephant/00056.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/elephant/00056.png
DAVIS17/JPEGImages/480p/elephant/00057.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/elephant/00057.flo,elephant,57,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/elephant/00057.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/elephant/00057.png
DAVIS17/JPEGImages/480p/elephant/00058.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/elephant/00058.flo,elephant,58,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/elephant/00058.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/elephant/00058.png
DAVIS17/JPEGImages/480p/elephant/00059.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/elephant/00059.flo,elephant,59,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/elephant/00059.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/elephant/00059.png
DAVIS17/JPEGImages/480p/elephant/00060.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/elephant/00060.flo,elephant,60,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/elephant/00060.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/elephant/00060.png
DAVIS17/JPEGImages/480p/elephant/00061.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/elephant/00061.flo,elephant,61,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/elephant/00061.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/elephant/00061.png
DAVIS17/JPEGImages/480p/elephant/00062.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/elephant/00062.flo,elephant,62,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/elephant/00062.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/elephant/00062.png
DAVIS17/JPEGImages/480p/elephant/00063.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/elephant/00063.flo,elephant,63,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/elephant/00063.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/elephant/00063.png
DAVIS17/JPEGImages/480p/elephant/00064.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/elephant/00064.flo,elephant,64,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/elephant/00064.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/elephant/00064.png
DAVIS17/JPEGImages/480p/elephant/00065.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/elephant/00065.flo,elephant,65,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/elephant/00065.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/elephant/00065.png
DAVIS17/JPEGImages/480p/elephant/00066.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/elephant/00066.flo,elephant,66,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/elephant/00066.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/elephant/00066.png
DAVIS17/JPEGImages/480p/elephant/00067.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/elephant/00067.flo,elephant,67,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/elephant/00067.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/elephant/00067.png
DAVIS17/JPEGImages/480p/elephant/00068.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/elephant/00068.flo,elephant,68,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/elephant/00068.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/elephant/00068.png
DAVIS17/JPEGImages/480p/elephant/00069.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/elephant/00069.flo,elephant,69,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/elephant/00069.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/elephant/00069.png
DAVIS17/JPEGImages/480p/elephant/00070.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/elephant/00070.flo,elephant,70,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/elephant/00070.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/elephant/00070.png
DAVIS17/JPEGImages/480p/elephant/00071.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/elephant/00071.flo,elephant,71,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/elephant/00071.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/elephant/00071.png
DAVIS17/JPEGImages/480p/elephant/00072.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/elephant/00072.flo,elephant,72,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/elephant/00072.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/elephant/00072.png
DAVIS17/JPEGImages/480p/elephant/00073.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/elephant/00073.flo,elephant,73,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/elephant/00073.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/elephant/00073.png
DAVIS17/JPEGImages/480p/elephant/00074.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/elephant/00074.flo,elephant,74,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/elephant/00074.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/elephant/00074.png
DAVIS17/JPEGImages/480p/elephant/00075.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/elephant/00075.flo,elephant,75,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/elephant/00075.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/elephant/00075.png
DAVIS17/JPEGImages/480p/elephant/00076.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/elephant/00076.flo,elephant,76,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/elephant/00076.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/elephant/00076.png
DAVIS17/JPEGImages/480p/elephant/00077.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/elephant/00077.flo,elephant,77,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/elephant/00077.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/elephant/00077.png
DAVIS17/JPEGImages/480p/elephant/00078.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/elephant/00078.flo,elephant,78,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/elephant/00078.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/elephant/00078.png
DAVIS17/JPEGImages/480p/flamingo/00000.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/flamingo/00000.flo,flamingo,0,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/flamingo/00000.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/flamingo/00000.png
DAVIS17/JPEGImages/480p/flamingo/00001.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/flamingo/00001.flo,flamingo,1,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/flamingo/00001.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/flamingo/00001.png
DAVIS17/JPEGImages/480p/flamingo/00002.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/flamingo/00002.flo,flamingo,2,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/flamingo/00002.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/flamingo/00002.png
DAVIS17/JPEGImages/480p/flamingo/00003.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/flamingo/00003.flo,flamingo,3,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/flamingo/00003.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/flamingo/00003.png
DAVIS17/JPEGImages/480p/flamingo/00004.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/flamingo/00004.flo,flamingo,4,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/flamingo/00004.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/flamingo/00004.png
DAVIS17/JPEGImages/480p/flamingo/00005.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/flamingo/00005.flo,flamingo,5,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/flamingo/00005.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/flamingo/00005.png
DAVIS17/JPEGImages/480p/flamingo/00006.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/flamingo/00006.flo,flamingo,6,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/flamingo/00006.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/flamingo/00006.png
DAVIS17/JPEGImages/480p/flamingo/00007.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/flamingo/00007.flo,flamingo,7,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/flamingo/00007.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/flamingo/00007.png
DAVIS17/JPEGImages/480p/flamingo/00008.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/flamingo/00008.flo,flamingo,8,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/flamingo/00008.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/flamingo/00008.png
DAVIS17/JPEGImages/480p/flamingo/00009.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/flamingo/00009.flo,flamingo,9,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/flamingo/00009.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/flamingo/00009.png
DAVIS17/JPEGImages/480p/flamingo/00010.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/flamingo/00010.flo,flamingo,10,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/flamingo/00010.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/flamingo/00010.png
