Image,GtMask,Flow,FlowRGB,Sequence,Sequence_Index,Dino
DAVIS/JPEGImages/480p/dog-agility/00003.jpg,DAVIS/Annotations/480p/dog-agility/00003.png,DAVIS/OpticalFlow020321/480p/dog-agility/00003.flo,DAVIS/OpticalFlow020321/480p/dog-agility/00003.flo.png,dog-agility,3,DAVIS/DINO/dino_vits8//480p/dog-agility/00003.jpg_240x427.npy
DAVIS/JPEGImages/480p/dog-agility/00004.jpg,DAVIS/Annotations/480p/dog-agility/00004.png,DAVIS/OpticalFlow020321/480p/dog-agility/00004.flo,DAVIS/OpticalFlow020321/480p/dog-agility/00004.flo.png,dog-agility,4,DAVIS/DINO/dino_vits8//480p/dog-agility/00004.jpg_240x427.npy
DAVIS/JPEGImages/480p/dog-agility/00005.jpg,DAVIS/Annotations/480p/dog-agility/00005.png,DAVIS/OpticalFlow020321/480p/dog-agility/00005.flo,DAVIS/OpticalFlow020321/480p/dog-agility/00005.flo.png,dog-agility,5,DAVIS/DINO/dino_vits8//480p/dog-agility/00005.jpg_240x427.npy
DAVIS/JPEGImages/480p/dog-agility/00006.jpg,DAVIS/Annotations/480p/dog-agility/00006.png,DAVIS/OpticalFlow020321/480p/dog-agility/00006.flo,DAVIS/OpticalFlow020321/480p/dog-agility/00006.flo.png,dog-agility,6,DAVIS/DINO/dino_vits8//480p/dog-agility/00006.jpg_240x427.npy
DAVIS/JPEGImages/480p/dog-agility/00007.jpg,DAVIS/Annotations/480p/dog-agility/00007.png,DAVIS/OpticalFlow020321/480p/dog-agility/00007.flo,DAVIS/OpticalFlow020321/480p/dog-agility/00007.flo.png,dog-agility,7,DAVIS/DINO/dino_vits8//480p/dog-agility/00007.jpg_240x427.npy
DAVIS/JPEGImages/480p/dog-agility/00008.jpg,DAVIS/Annotations/480p/dog-agility/00008.png,DAVIS/OpticalFlow020321/480p/dog-agility/00008.flo,DAVIS/OpticalFlow020321/480p/dog-agility/00008.flo.png,dog-agility,8,DAVIS/DINO/dino_vits8//480p/dog-agility/00008.jpg_240x427.npy
DAVIS/JPEGImages/480p/dog-agility/00009.jpg,DAVIS/Annotations/480p/dog-agility/00009.png,DAVIS/OpticalFlow020321/480p/dog-agility/00009.flo,DAVIS/OpticalFlow020321/480p/dog-agility/00009.flo.png,dog-agility,9,DAVIS/DINO/dino_vits8//480p/dog-agility/00009.jpg_240x427.npy
DAVIS/JPEGImages/480p/dog-agility/00010.jpg,DAVIS/Annotations/480p/dog-agility/00010.png,DAVIS/OpticalFlow020321/480p/dog-agility/00010.flo,DAVIS/OpticalFlow020321/480p/dog-agility/00010.flo.png,dog-agility,10,DAVIS/DINO/dino_vits8//480p/dog-agility/00010.jpg_240x427.npy
DAVIS/JPEGImages/480p/dog-agility/00011.jpg,DAVIS/Annotations/480p/dog-agility/00011.png,DAVIS/OpticalFlow020321/480p/dog-agility/00011.flo,DAVIS/OpticalFlow020321/480p/dog-agility/00011.flo.png,dog-agility,11,DAVIS/DINO/dino_vits8//480p/dog-agility/00011.jpg_240x427.npy
DAVIS/JPEGImages/480p/dog-agility/00012.jpg,DAVIS/Annotations/480p/dog-agility/00012.png,DAVIS/OpticalFlow020321/480p/dog-agility/00012.flo,DAVIS/OpticalFlow020321/480p/dog-agility/00012.flo.png,dog-agility,12,DAVIS/DINO/dino_vits8//480p/dog-agility/00012.jpg_240x427.npy
DAVIS/JPEGImages/480p/dog-agility/00013.jpg,DAVIS/Annotations/480p/dog-agility/00013.png,DAVIS/OpticalFlow020321/480p/dog-agility/00013.flo,DAVIS/OpticalFlow020321/480p/dog-agility/00013.flo.png,dog-agility,13,DAVIS/DINO/dino_vits8//480p/dog-agility/00013.jpg_240x427.npy
DAVIS/JPEGImages/480p/dog-agility/00014.jpg,DAVIS/Annotations/480p/dog-agility/00014.png,DAVIS/OpticalFlow020321/480p/dog-agility/00014.flo,DAVIS/OpticalFlow020321/480p/dog-agility/00014.flo.png,dog-agility,14,DAVIS/DINO/dino_vits8//480p/dog-agility/00014.jpg_240x427.npy
DAVIS/JPEGImages/480p/dog-agility/00015.jpg,DAVIS/Annotations/480p/dog-agility/00015.png,DAVIS/OpticalFlow020321/480p/dog-agility/00015.flo,DAVIS/OpticalFlow020321/480p/dog-agility/00015.flo.png,dog-agility,15,DAVIS/DINO/dino_vits8//480p/dog-agility/00015.jpg_240x427.npy
DAVIS/JPEGImages/480p/dog-agility/00016.jpg,DAVIS/Annotations/480p/dog-agility/00016.png,DAVIS/OpticalFlow020321/480p/dog-agility/00016.flo,DAVIS/OpticalFlow020321/480p/dog-agility/00016.flo.png,dog-agility,16,DAVIS/DINO/dino_vits8//480p/dog-agility/00016.jpg_240x427.npy
DAVIS/JPEGImages/480p/dog-agility/00017.jpg,DAVIS/Annotations/480p/dog-agility/00017.png,DAVIS/OpticalFlow020321/480p/dog-agility/00017.flo,DAVIS/OpticalFlow020321/480p/dog-agility/00017.flo.png,dog-agility,17,DAVIS/DINO/dino_vits8//480p/dog-agility/00017.jpg_240x427.npy
DAVIS/JPEGImages/480p/dog-agility/00018.jpg,DAVIS/Annotations/480p/dog-agility/00018.png,DAVIS/OpticalFlow020321/480p/dog-agility/00018.flo,DAVIS/OpticalFlow020321/480p/dog-agility/00018.flo.png,dog-agility,18,DAVIS/DINO/dino_vits8//480p/dog-agility/00018.jpg_240x427.npy
DAVIS/JPEGImages/480p/dog-agility/00019.jpg,DAVIS/Annotations/480p/dog-agility/00019.png,DAVIS/OpticalFlow020321/480p/dog-agility/00019.flo,DAVIS/OpticalFlow020321/480p/dog-agility/00019.flo.png,dog-agility,19,DAVIS/DINO/dino_vits8//480p/dog-agility/00019.jpg_240x427.npy
DAVIS/JPEGImages/480p/dog-agility/00020.jpg,DAVIS/Annotations/480p/dog-agility/00020.png,DAVIS/OpticalFlow020321/480p/dog-agility/00020.flo,DAVIS/OpticalFlow020321/480p/dog-agility/00020.flo.png,dog-agility,20,DAVIS/DINO/dino_vits8//480p/dog-agility/00020.jpg_240x427.npy
DAVIS/JPEGImages/480p/dog-agility/00021.jpg,DAVIS/Annotations/480p/dog-agility/00021.png,DAVIS/OpticalFlow020321/480p/dog-agility/00021.flo,DAVIS/OpticalFlow020321/480p/dog-agility/00021.flo.png,dog-agility,21,DAVIS/DINO/dino_vits8//480p/dog-agility/00021.jpg_240x427.npy
DAVIS/JPEGImages/480p/dog-agility/00022.jpg,DAVIS/Annotations/480p/dog-agility/00022.png,DAVIS/OpticalFlow020321/480p/dog-agility/00022.flo,DAVIS/OpticalFlow020321/480p/dog-agility/00022.flo.png,dog-agility,22,DAVIS/DINO/dino_vits8//480p/dog-agility/00022.jpg_240x427.npy
DAVIS/JPEGImages/480p/dog-agility/00023.jpg,DAVIS/Annotations/480p/dog-agility/00023.png,DAVIS/OpticalFlow020321/480p/dog-agility/00023.flo,DAVIS/OpticalFlow020321/480p/dog-agility/00023.flo.png,dog-agility,23,DAVIS/DINO/dino_vits8//480p/dog-agility/00023.jpg_240x427.npy
DAVIS/JPEGImages/480p/drift-turn/00000.jpg,DAVIS/Annotations/480p/drift-turn/00000.png,DAVIS/OpticalFlow020321/480p/drift-turn/00000.flo,DAVIS/OpticalFlow020321/480p/drift-turn/00000.flo.png,drift-turn,0,DAVIS/DINO/dino_vits8//480p/drift-turn/00000.jpg_240x427.npy
DAVIS/JPEGImages/480p/drift-turn/00001.jpg,DAVIS/Annotations/480p/drift-turn/00001.png,DAVIS/OpticalFlow020321/480p/drift-turn/00001.flo,DAVIS/OpticalFlow020321/480p/drift-turn/00001.flo.png,drift-turn,1,DAVIS/DINO/dino_vits8//480p/drift-turn/00001.jpg_240x427.npy
DAVIS/JPEGImages/480p/drift-turn/00002.jpg,DAVIS/Annotations/480p/drift-turn/00002.png,DAVIS/OpticalFlow020321/480p/drift-turn/00002.flo,DAVIS/OpticalFlow020321/480p/drift-turn/00002.flo.png,drift-turn,2,DAVIS/DINO/dino_vits8//480p/drift-turn/00002.jpg_240x427.npy
DAVIS/JPEGImages/480p/drift-turn/00003.jpg,DAVIS/Annotations/480p/drift-turn/00003.png,DAVIS/OpticalFlow020321/480p/drift-turn/00003.flo,DAVIS/OpticalFlow020321/480p/drift-turn/00003.flo.png,drift-turn,3,DAVIS/DINO/dino_vits8//480p/drift-turn/00003.jpg_240x427.npy
DAVIS/JPEGImages/480p/drift-turn/00004.jpg,DAVIS/Annotations/480p/drift-turn/00004.png,DAVIS/OpticalFlow020321/480p/drift-turn/00004.flo,DAVIS/OpticalFlow020321/480p/drift-turn/00004.flo.png,drift-turn,4,DAVIS/DINO/dino_vits8//480p/drift-turn/00004.jpg_240x427.npy
DAVIS/JPEGImages/480p/drift-turn/00005.jpg,DAVIS/Annotations/480p/drift-turn/00005.png,DAVIS/OpticalFlow020321/480p/drift-turn/00005.flo,DAVIS/OpticalFlow020321/480p/drift-turn/00005.flo.png,drift-turn,5,DAVIS/DINO/dino_vits8//480p/drift-turn/00005.jpg_240x427.npy
DAVIS/JPEGImages/480p/drift-turn/00006.jpg,DAVIS/Annotations/480p/drift-turn/00006.png,DAVIS/OpticalFlow020321/480p/drift-turn/00006.flo,DAVIS/OpticalFlow020321/480p/drift-turn/00006.flo.png,drift-turn,6,DAVIS/DINO/dino_vits8//480p/drift-turn/00006.jpg_240x427.npy
DAVIS/JPEGImages/480p/drift-turn/00007.jpg,DAVIS/Annotations/480p/drift-turn/00007.png,DAVIS/OpticalFlow020321/480p/drift-turn/00007.flo,DAVIS/OpticalFlow020321/480p/drift-turn/00007.flo.png,drift-turn,7,DAVIS/DINO/dino_vits8//480p/drift-turn/00007.jpg_240x427.npy
DAVIS/JPEGImages/480p/drift-turn/00008.jpg,DAVIS/Annotations/480p/drift-turn/00008.png,DAVIS/OpticalFlow020321/480p/drift-turn/00008.flo,DAVIS/OpticalFlow020321/480p/drift-turn/00008.flo.png,drift-turn,8,DAVIS/DINO/dino_vits8//480p/drift-turn/00008.jpg_240x427.npy
DAVIS/JPEGImages/480p/drift-turn/00009.jpg,DAVIS/Annotations/480p/drift-turn/00009.png,DAVIS/OpticalFlow020321/480p/drift-turn/00009.flo,DAVIS/OpticalFlow020321/480p/drift-turn/00009.flo.png,drift-turn,9,DAVIS/DINO/dino_vits8//480p/drift-turn/00009.jpg_240x427.npy
DAVIS/JPEGImages/480p/drift-turn/00010.jpg,DAVIS/Annotations/480p/drift-turn/00010.png,DAVIS/OpticalFlow020321/480p/drift-turn/00010.flo,DAVIS/OpticalFlow020321/480p/drift-turn/00010.flo.png,drift-turn,10,DAVIS/DINO/dino_vits8//480p/drift-turn/00010.jpg_240x427.npy
DAVIS/JPEGImages/480p/drift-turn/00011.jpg,DAVIS/Annotations/480p/drift-turn/00011.png,DAVIS/OpticalFlow020321/480p/drift-turn/00011.flo,DAVIS/OpticalFlow020321/480p/drift-turn/00011.flo.png,drift-turn,11,DAVIS/DINO/dino_vits8//480p/drift-turn/00011.jpg_240x427.npy
DAVIS/JPEGImages/480p/drift-turn/00012.jpg,DAVIS/Annotations/480p/drift-turn/00012.png,DAVIS/OpticalFlow020321/480p/drift-turn/00012.flo,DAVIS/OpticalFlow020321/480p/drift-turn/00012.flo.png,drift-turn,12,DAVIS/DINO/dino_vits8//480p/drift-turn/00012.jpg_240x427.npy
DAVIS/JPEGImages/480p/drift-turn/00013.jpg,DAVIS/Annotations/480p/drift-turn/00013.png,DAVIS/OpticalFlow020321/480p/drift-turn/00013.flo,DAVIS/OpticalFlow020321/480p/drift-turn/00013.flo.png,drift-turn,13,DAVIS/DINO/dino_vits8//480p/drift-turn/00013.jpg_240x427.npy
DAVIS/JPEGImages/480p/drift-turn/00014.jpg,DAVIS/Annotations/480p/drift-turn/00014.png,DAVIS/OpticalFlow020321/480p/drift-turn/00014.flo,DAVIS/OpticalFlow020321/480p/drift-turn/00014.flo.png,drift-turn,14,DAVIS/DINO/dino_vits8//480p/drift-turn/00014.jpg_240x427.npy
DAVIS/JPEGImages/480p/drift-turn/00015.jpg,DAVIS/Annotations/480p/drift-turn/00015.png,DAVIS/OpticalFlow020321/480p/drift-turn/00015.flo,DAVIS/OpticalFlow020321/480p/drift-turn/00015.flo.png,drift-turn,15,DAVIS/DINO/dino_vits8//480p/drift-turn/00015.jpg_240x427.npy
DAVIS/JPEGImages/480p/drift-turn/00016.jpg,DAVIS/Annotations/480p/drift-turn/00016.png,DAVIS/OpticalFlow020321/480p/drift-turn/00016.flo,DAVIS/OpticalFlow020321/480p/drift-turn/00016.flo.png,drift-turn,16,DAVIS/DINO/dino_vits8//480p/drift-turn/00016.jpg_240x427.npy
DAVIS/JPEGImages/480p/drift-turn/00017.jpg,DAVIS/Annotations/480p/drift-turn/00017.png,DAVIS/OpticalFlow020321/480p/drift-turn/00017.flo,DAVIS/OpticalFlow020321/480p/drift-turn/00017.flo.png,drift-turn,17,DAVIS/DINO/dino_vits8//480p/drift-turn/00017.jpg_240x427.npy
DAVIS/JPEGImages/480p/drift-turn/00018.jpg,DAVIS/Annotations/480p/drift-turn/00018.png,DAVIS/OpticalFlow020321/480p/drift-turn/00018.flo,DAVIS/OpticalFlow020321/480p/drift-turn/00018.flo.png,drift-turn,18,DAVIS/DINO/dino_vits8//480p/drift-turn/00018.jpg_240x427.npy
DAVIS/JPEGImages/480p/drift-turn/00019.jpg,DAVIS/Annotations/480p/drift-turn/00019.png,DAVIS/OpticalFlow020321/480p/drift-turn/00019.flo,DAVIS/OpticalFlow020321/480p/drift-turn/00019.flo.png,drift-turn,19,DAVIS/DINO/dino_vits8//480p/drift-turn/00019.jpg_240x427.npy
DAVIS/JPEGImages/480p/drift-turn/00020.jpg,DAVIS/Annotations/480p/drift-turn/00020.png,DAVIS/OpticalFlow020321/480p/drift-turn/00020.flo,DAVIS/OpticalFlow020321/480p/drift-turn/00020.flo.png,drift-turn,20,DAVIS/DINO/dino_vits8//480p/drift-turn/00020.jpg_240x427.npy
DAVIS/JPEGImages/480p/drift-turn/00021.jpg,DAVIS/Annotations/480p/drift-turn/00021.png,DAVIS/OpticalFlow020321/480p/drift-turn/00021.flo,DAVIS/OpticalFlow020321/480p/drift-turn/00021.flo.png,drift-turn,21,DAVIS/DINO/dino_vits8//480p/drift-turn/00021.jpg_240x427.npy
DAVIS/JPEGImages/480p/drift-turn/00022.jpg,DAVIS/Annotations/480p/drift-turn/00022.png,DAVIS/OpticalFlow020321/480p/drift-turn/00022.flo,DAVIS/OpticalFlow020321/480p/drift-turn/00022.flo.png,drift-turn,22,DAVIS/DINO/dino_vits8//480p/drift-turn/00022.jpg_240x427.npy
DAVIS/JPEGImages/480p/drift-turn/00023.jpg,DAVIS/Annotations/480p/drift-turn/00023.png,DAVIS/OpticalFlow020321/480p/drift-turn/00023.flo,DAVIS/OpticalFlow020321/480p/drift-turn/00023.flo.png,drift-turn,23,DAVIS/DINO/dino_vits8//480p/drift-turn/00023.jpg_240x427.npy
DAVIS/JPEGImages/480p/drift-turn/00024.jpg,DAVIS/Annotations/480p/drift-turn/00024.png,DAVIS/OpticalFlow020321/480p/drift-turn/00024.flo,DAVIS/OpticalFlow020321/480p/drift-turn/00024.flo.png,drift-turn,24,DAVIS/DINO/dino_vits8//480p/drift-turn/00024.jpg_240x427.npy
DAVIS/JPEGImages/480p/drift-turn/00025.jpg,DAVIS/Annotations/480p/drift-turn/00025.png,DAVIS/OpticalFlow020321/480p/drift-turn/00025.flo,DAVIS/OpticalFlow020321/480p/drift-turn/00025.flo.png,drift-turn,25,DAVIS/DINO/dino_vits8//480p/drift-turn/00025.jpg_240x427.npy
DAVIS/JPEGImages/480p/drift-turn/00026.jpg,DAVIS/Annotations/480p/drift-turn/00026.png,DAVIS/OpticalFlow020321/480p/drift-turn/00026.flo,DAVIS/OpticalFlow020321/480p/drift-turn/00026.flo.png,drift-turn,26,DAVIS/DINO/dino_vits8//480p/drift-turn/00026.jpg_240x427.npy
DAVIS/JPEGImages/480p/drift-turn/00027.jpg,DAVIS/Annotations/480p/drift-turn/00027.png,DAVIS/OpticalFlow020321/480p/drift-turn/00027.flo,DAVIS/OpticalFlow020321/480p/drift-turn/00027.flo.png,drift-turn,27,DAVIS/DINO/dino_vits8//480p/drift-turn/00027.jpg_240x427.npy
DAVIS/JPEGImages/480p/drift-turn/00028.jpg,DAVIS/Annotations/480p/drift-turn/00028.png,DAVIS/OpticalFlow020321/480p/drift-turn/00028.flo,DAVIS/OpticalFlow020321/480p/drift-turn/00028.flo.png,drift-turn,28,DAVIS/DINO/dino_vits8//480p/drift-turn/00028.jpg_240x427.npy
DAVIS/JPEGImages/480p/drift-turn/00029.jpg,DAVIS/Annotations/480p/drift-turn/00029.png,DAVIS/OpticalFlow020321/480p/drift-turn/00029.flo,DAVIS/OpticalFlow020321/480p/drift-turn/00029.flo.png,drift-turn,29,DAVIS/DINO/dino_vits8//480p/drift-turn/00029.jpg_240x427.npy
DAVIS/JPEGImages/480p/drift-turn/00030.jpg,DAVIS/Annotations/480p/drift-turn/00030.png,DAVIS/OpticalFlow020321/480p/drift-turn/00030.flo,DAVIS/OpticalFlow020321/480p/drift-turn/00030.flo.png,drift-turn,30,DAVIS/DINO/dino_vits8//480p/drift-turn/00030.jpg_240x427.npy
DAVIS/JPEGImages/480p/drift-turn/00031.jpg,DAVIS/Annotations/480p/drift-turn/00031.png,DAVIS/OpticalFlow020321/480p/drift-turn/00031.flo,DAVIS/OpticalFlow020321/480p/drift-turn/00031.flo.png,drift-turn,31,DAVIS/DINO/dino_vits8//480p/drift-turn/00031.jpg_240x427.npy
DAVIS/JPEGImages/480p/drift-turn/00032.jpg,DAVIS/Annotations/480p/drift-turn/00032.png,DAVIS/OpticalFlow020321/480p/drift-turn/00032.flo,DAVIS/OpticalFlow020321/480p/drift-turn/00032.flo.png,drift-turn,32,DAVIS/DINO/dino_vits8//480p/drift-turn/00032.jpg_240x427.npy
DAVIS/JPEGImages/480p/drift-turn/00033.jpg,DAVIS/Annotations/480p/drift-turn/00033.png,DAVIS/OpticalFlow020321/480p/drift-turn/00033.flo,DAVIS/OpticalFlow020321/480p/drift-turn/00033.flo.png,drift-turn,33,DAVIS/DINO/dino_vits8//480p/drift-turn/00033.jpg_240x427.npy
DAVIS/JPEGImages/480p/drift-turn/00034.jpg,DAVIS/Annotations/480p/drift-turn/00034.png,DAVIS/OpticalFlow020321/480p/drift-turn/00034.flo,DAVIS/OpticalFlow020321/480p/drift-turn/00034.flo.png,drift-turn,34,DAVIS/DINO/dino_vits8//480p/drift-turn/00034.jpg_240x427.npy
DAVIS/JPEGImages/480p/drift-turn/00035.jpg,DAVIS/Annotations/480p/drift-turn/00035.png,DAVIS/OpticalFlow020321/480p/drift-turn/00035.flo,DAVIS/OpticalFlow020321/480p/drift-turn/00035.flo.png,drift-turn,35,DAVIS/DINO/dino_vits8//480p/drift-turn/00035.jpg_240x427.npy
DAVIS/JPEGImages/480p/drift-turn/00036.jpg,DAVIS/Annotations/480p/drift-turn/00036.png,DAVIS/OpticalFlow020321/480p/drift-turn/00036.flo,DAVIS/OpticalFlow020321/480p/drift-turn/00036.flo.png,drift-turn,36,DAVIS/DINO/dino_vits8//480p/drift-turn/00036.jpg_240x427.npy
DAVIS/JPEGImages/480p/drift-turn/00037.jpg,DAVIS/Annotations/480p/drift-turn/00037.png,DAVIS/OpticalFlow020321/480p/drift-turn/00037.flo,DAVIS/OpticalFlow020321/480p/drift-turn/00037.flo.png,drift-turn,37,DAVIS/DINO/dino_vits8//480p/drift-turn/00037.jpg_240x427.npy
DAVIS/JPEGImages/480p/drift-turn/00038.jpg,DAVIS/Annotations/480p/drift-turn/00038.png,DAVIS/OpticalFlow020321/480p/drift-turn/00038.flo,DAVIS/OpticalFlow020321/480p/drift-turn/00038.flo.png,drift-turn,38,DAVIS/DINO/dino_vits8//480p/drift-turn/00038.jpg_240x427.npy
DAVIS/JPEGImages/480p/drift-turn/00039.jpg,DAVIS/Annotations/480p/drift-turn/00039.png,DAVIS/OpticalFlow020321/480p/drift-turn/00039.flo,DAVIS/OpticalFlow020321/480p/drift-turn/00039.flo.png,drift-turn,39,DAVIS/DINO/dino_vits8//480p/drift-turn/00039.jpg_240x427.npy
DAVIS/JPEGImages/480p/drift-turn/00040.jpg,DAVIS/Annotations/480p/drift-turn/00040.png,DAVIS/OpticalFlow020321/480p/drift-turn/00040.flo,DAVIS/OpticalFlow020321/480p/drift-turn/00040.flo.png,drift-turn,40,DAVIS/DINO/dino_vits8//480p/drift-turn/00040.jpg_240x427.npy
DAVIS/JPEGImages/480p/drift-turn/00041.jpg,DAVIS/Annotations/480p/drift-turn/00041.png,DAVIS/OpticalFlow020321/480p/drift-turn/00041.flo,DAVIS/OpticalFlow020321/480p/drift-turn/00041.flo.png,drift-turn,41,DAVIS/DINO/dino_vits8//480p/drift-turn/00041.jpg_240x427.npy
DAVIS/JPEGImages/480p/drift-turn/00042.jpg,DAVIS/Annotations/480p/drift-turn/00042.png,DAVIS/OpticalFlow020321/480p/drift-turn/00042.flo,DAVIS/OpticalFlow020321/480p/drift-turn/00042.flo.png,drift-turn,42,DAVIS/DINO/dino_vits8//480p/drift-turn/00042.jpg_240x427.npy
DAVIS/JPEGImages/480p/drift-turn/00043.jpg,DAVIS/Annotations/480p/drift-turn/00043.png,DAVIS/OpticalFlow020321/480p/drift-turn/00043.flo,DAVIS/OpticalFlow020321/480p/drift-turn/00043.flo.png,drift-turn,43,DAVIS/DINO/dino_vits8//480p/drift-turn/00043.jpg_240x427.npy
DAVIS/JPEGImages/480p/drift-turn/00044.jpg,DAVIS/Annotations/480p/drift-turn/00044.png,DAVIS/OpticalFlow020321/480p/drift-turn/00044.flo,DAVIS/OpticalFlow020321/480p/drift-turn/00044.flo.png,drift-turn,44,DAVIS/DINO/dino_vits8//480p/drift-turn/00044.jpg_240x427.npy
DAVIS/JPEGImages/480p/drift-turn/00045.jpg,DAVIS/Annotations/480p/drift-turn/00045.png,DAVIS/OpticalFlow020321/480p/drift-turn/00045.flo,DAVIS/OpticalFlow020321/480p/drift-turn/00045.flo.png,drift-turn,45,DAVIS/DINO/dino_vits8//480p/drift-turn/00045.jpg_240x427.npy
DAVIS/JPEGImages/480p/drift-turn/00046.jpg,DAVIS/Annotations/480p/drift-turn/00046.png,DAVIS/OpticalFlow020321/480p/drift-turn/00046.flo,DAVIS/OpticalFlow020321/480p/drift-turn/00046.flo.png,drift-turn,46,DAVIS/DINO/dino_vits8//480p/drift-turn/00046.jpg_240x427.npy
DAVIS/JPEGImages/480p/drift-turn/00047.jpg,DAVIS/Annotations/480p/drift-turn/00047.png,DAVIS/OpticalFlow020321/480p/drift-turn/00047.flo,DAVIS/OpticalFlow020321/480p/drift-turn/00047.flo.png,drift-turn,47,DAVIS/DINO/dino_vits8//480p/drift-turn/00047.jpg_240x427.npy
DAVIS/JPEGImages/480p/drift-turn/00048.jpg,DAVIS/Annotations/480p/drift-turn/00048.png,DAVIS/OpticalFlow020321/480p/drift-turn/00048.flo,DAVIS/OpticalFlow020321/480p/drift-turn/00048.flo.png,drift-turn,48,DAVIS/DINO/dino_vits8//480p/drift-turn/00048.jpg_240x427.npy
DAVIS/JPEGImages/480p/drift-turn/00049.jpg,DAVIS/Annotations/480p/drift-turn/00049.png,DAVIS/OpticalFlow020321/480p/drift-turn/00049.flo,DAVIS/OpticalFlow020321/480p/drift-turn/00049.flo.png,drift-turn,49,DAVIS/DINO/dino_vits8//480p/drift-turn/00049.jpg_240x427.npy
DAVIS/JPEGImages/480p/drift-turn/00050.jpg,DAVIS/Annotations/480p/drift-turn/00050.png,DAVIS/OpticalFlow020321/480p/drift-turn/00050.flo,DAVIS/OpticalFlow020321/480p/drift-turn/00050.flo.png,drift-turn,50,DAVIS/DINO/dino_vits8//480p/drift-turn/00050.jpg_240x427.npy
DAVIS/JPEGImages/480p/drift-turn/00051.jpg,DAVIS/Annotations/480p/drift-turn/00051.png,DAVIS/OpticalFlow020321/480p/drift-turn/00051.flo,DAVIS/OpticalFlow020321/480p/drift-turn/00051.flo.png,drift-turn,51,DAVIS/DINO/dino_vits8//480p/drift-turn/00051.jpg_240x427.npy
DAVIS/JPEGImages/480p/drift-turn/00052.jpg,DAVIS/Annotations/480p/drift-turn/00052.png,DAVIS/OpticalFlow020321/480p/drift-turn/00052.flo,DAVIS/OpticalFlow020321/480p/drift-turn/00052.flo.png,drift-turn,52,DAVIS/DINO/dino_vits8//480p/drift-turn/00052.jpg_240x427.npy
DAVIS/JPEGImages/480p/drift-turn/00053.jpg,DAVIS/Annotations/480p/drift-turn/00053.png,DAVIS/OpticalFlow020321/480p/drift-turn/00053.flo,DAVIS/OpticalFlow020321/480p/drift-turn/00053.flo.png,drift-turn,53,DAVIS/DINO/dino_vits8//480p/drift-turn/00053.jpg_240x427.npy
DAVIS/JPEGImages/480p/drift-turn/00054.jpg,DAVIS/Annotations/480p/drift-turn/00054.png,DAVIS/OpticalFlow020321/480p/drift-turn/00054.flo,DAVIS/OpticalFlow020321/480p/drift-turn/00054.flo.png,drift-turn,54,DAVIS/DINO/dino_vits8//480p/drift-turn/00054.jpg_240x427.npy
DAVIS/JPEGImages/480p/drift-turn/00055.jpg,DAVIS/Annotations/480p/drift-turn/00055.png,DAVIS/OpticalFlow020321/480p/drift-turn/00055.flo,DAVIS/OpticalFlow020321/480p/drift-turn/00055.flo.png,drift-turn,55,DAVIS/DINO/dino_vits8//480p/drift-turn/00055.jpg_240x427.npy
DAVIS/JPEGImages/480p/drift-turn/00056.jpg,DAVIS/Annotations/480p/drift-turn/00056.png,DAVIS/OpticalFlow020321/480p/drift-turn/00056.flo,DAVIS/OpticalFlow020321/480p/drift-turn/00056.flo.png,drift-turn,56,DAVIS/DINO/dino_vits8//480p/drift-turn/00056.jpg_240x427.npy
DAVIS/JPEGImages/480p/drift-turn/00057.jpg,DAVIS/Annotations/480p/drift-turn/00057.png,DAVIS/OpticalFlow020321/480p/drift-turn/00057.flo,DAVIS/OpticalFlow020321/480p/drift-turn/00057.flo.png,drift-turn,57,DAVIS/DINO/dino_vits8//480p/drift-turn/00057.jpg_240x427.npy
DAVIS/JPEGImages/480p/drift-turn/00058.jpg,DAVIS/Annotations/480p/drift-turn/00058.png,DAVIS/OpticalFlow020321/480p/drift-turn/00058.flo,DAVIS/OpticalFlow020321/480p/drift-turn/00058.flo.png,drift-turn,58,DAVIS/DINO/dino_vits8//480p/drift-turn/00058.jpg_240x427.npy
DAVIS/JPEGImages/480p/drift-turn/00059.jpg,DAVIS/Annotations/480p/drift-turn/00059.png,DAVIS/OpticalFlow020321/480p/drift-turn/00059.flo,DAVIS/OpticalFlow020321/480p/drift-turn/00059.flo.png,drift-turn,59,DAVIS/DINO/dino_vits8//480p/drift-turn/00059.jpg_240x427.npy
DAVIS/JPEGImages/480p/drift-turn/00060.jpg,DAVIS/Annotations/480p/drift-turn/00060.png,DAVIS/OpticalFlow020321/480p/drift-turn/00060.flo,DAVIS/OpticalFlow020321/480p/drift-turn/00060.flo.png,drift-turn,60,DAVIS/DINO/dino_vits8//480p/drift-turn/00060.jpg_240x427.npy
DAVIS/JPEGImages/480p/drift-turn/00061.jpg,DAVIS/Annotations/480p/drift-turn/00061.png,DAVIS/OpticalFlow020321/480p/drift-turn/00061.flo,DAVIS/OpticalFlow020321/480p/drift-turn/00061.flo.png,drift-turn,61,DAVIS/DINO/dino_vits8//480p/drift-turn/00061.jpg_240x427.npy
DAVIS/JPEGImages/480p/drift-turn/00062.jpg,DAVIS/Annotations/480p/drift-turn/00062.png,DAVIS/OpticalFlow020321/480p/drift-turn/00062.flo,DAVIS/OpticalFlow020321/480p/drift-turn/00062.flo.png,drift-turn,62,DAVIS/DINO/dino_vits8//480p/drift-turn/00062.jpg_240x427.npy
